# Cuanto vale cada pasiva y de que va (para sumarlas por equipo).
# id = como esta en la partida. valor = el numero que ensena el juego.
# familia = puesta por nosotros leyendo el texto (NOTAS O-145).
# Lo genera herramientas/construir_valores_pasivas.py.
id,interno,tipo_efecto,valor,familia,texto
90C90EEB,ps10076,6E2C0597,3.5,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
4D7FAA16,ps10076_01,6E2C0597,3.7,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
F72EA38F,ps10076_02,6E2C0597,4,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
611EA4F8,ps10076_03,6E2C0597,4.2,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
C28BC066,ps10076_04,6E2C0597,4.5,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
06F9099C,ps10077,6E2C0597,4,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
281816AE,ps10077_01,6E2C0597,4.5,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
92491F37,ps10077_02,6E2C0597,5,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
04791840,ps10077_03,6E2C0597,5.5,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
A7EC7CDE,ps10077_04,6E2C0597,6,otra,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT y DF de ataque duro (equipo) +<VALUE> %"
97E4B60C,ps10078,C27EF2B6,0.1,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
7E0875F6,ps10078_01,C27EF2B6,0.1,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
C4597C6F,ps10078_02,C27EF2B6,0.2,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
52697B18,ps10078_03,C27EF2B6,0.2,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
F1FC1F86,ps10078_04,C27EF2B6,0.3,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
01D4B17B,ps10079,C27EF2B6,0.1,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
1B6FC94E,ps10079_01,C27EF2B6,0.2,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
A13EC0D7,ps10079_02,C27EF2B6,0.2,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
370EC7A0,ps10079_03,C27EF2B6,0.3,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
949BA33E,ps10079_04,C27EF2B6,0.4,afinidad,"Al hacer un pase, poder de afinidad +<VALUE> %"
6A70F585,ps10080,DCEFBFC3,0.6,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
40B791B1,ps10080_01,DCEFBFC3,1.2,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
FAE69828,ps10080_02,DCEFBFC3,1.8,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
6CD69F5F,ps10080_03,DCEFBFC3,2.4,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
CF43FBC1,ps10080_04,DCEFBFC3,3,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
FC40F2F2,ps10081,DCEFBFC3,1,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
25D02D09,ps10081_01,DCEFBFC3,2,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
9F812490,ps10081_02,DCEFBFC3,3,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
09B123E7,ps10081_03,DCEFBFC3,4,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
AA244779,ps10081_04,DCEFBFC3,5,disputa,"Por cada rango de Conf. Vínculo, valor de disputa del equipo +<VALUE> %"
4611FB6B,ps10082,F0489034,2,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
CB7F981B,ps10082_01,F0489034,2.3,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
712E9182,ps10082_02,F0489034,2.5,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
E71E96F5,ps10082_03,F0489034,2.7,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
448BF26B,ps10082_04,F0489034,3,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
D021FC1C,ps10083,F0489034,2.3,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
AE1824A3,ps10083_01,F0489034,2.5,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
14492D3A,ps10083_02,F0489034,3,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
82792A4D,ps10083_03,F0489034,3.5,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
21EC4ED3,ps10083_04,F0489034,4,at_tiro,"Si el poder de afinidad es 20 % o más, AT de tiro directo del equipo +<VALUE> %"
73B49882,ps10084,5B901B21,2,afinidad,"Por cada rango de Conf. Vínculo, pérdida de poder de afinidad －<VALUE> ％"
1720F33E,ps10084_01,5B901B21,2.5,afinidad,"Por cada rango de Conf. Vínculo, pérdida de poder de afinidad －<VALUE> ％"
AD71FAA7,ps10084_02,5B901B21,3,afinidad,"Por cada rango de Conf. Vínculo, pérdida de poder de afinidad －<VALUE> ％"
3B41FDD0,ps10084_03,5B901B21,3.5,afinidad,"Por cada rango de Conf. Vínculo, pérdida de poder de afinidad －<VALUE> ％"
98D4994E,ps10084_04,5B901B21,4,afinidad,"Por cada rango de Conf. Vínculo, pérdida de poder de afinidad －<VALUE> ％"
E5849FF5,ps10085,1E46F118,1.5,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
72474F86,ps10085_01,1E46F118,1.7,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
C816461F,ps10085_02,1E46F118,2,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
5E264168,ps10085_03,1E46F118,2.2,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
FDB325F6,ps10085_04,1E46F118,2.5,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
5FD5966C,ps10086,1E46F118,2,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
9CE8FA94,ps10086_01,1E46F118,2.2,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
26B9F30D,ps10086_02,1E46F118,2.5,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
B089F47A,ps10086_03,1E46F118,3.7,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
131C90E4,ps10086_04,1E46F118,4,faltas,Tasa de faltas del equipo -<VALUE> % al esprintar
C9E5911B,ps10087,8EF9EC89,1.5,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
F98F462C,ps10087_01,8EF9EC89,1.7,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
43DE4FB5,ps10087_02,8EF9EC89,2,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
D5EE48C2,ps10087_03,8EF9EC89,2.2,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
767B2C5C,ps10087_04,8EF9EC89,2.5,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
58F82E8B,ps10088,8EF9EC89,2,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
AF9F2574,ps10088_01,8EF9EC89,2.2,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
15CE2CED,ps10088_02,8EF9EC89,2.5,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
83FE2B9A,ps10088_03,8EF9EC89,3.7,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
206B4F04,ps10088_04,8EF9EC89,4,faltas,Tasa de faltas del equipo -<VALUE> % cuando se está fuera del área
CEC829FC,ps10089,F9FEDC1F,1.5,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
CAF899CC,ps10089_01,F9FEDC1F,1.7,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
70A99055,ps10089_02,F9FEDC1F,2,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
E6999722,ps10089_03,F9FEDC1F,2.2,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
450CF3BC,ps10089_04,F9FEDC1F,2.5,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
2B41EE9C,ps10090,F9FEDC1F,2,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
F09EF18C,ps10090_01,F9FEDC1F,2.2,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
4ACFF815,ps10090_02,F9FEDC1F,2.5,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
DCFFFF62,ps10090_03,F9FEDC1F,3.7,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
7F6A9BFC,ps10090_04,F9FEDC1F,4,tension,"Juego sucio: Al ser derribado en esprint, tensión +<VALUE> %"
BD71E9EB,ps10091,45E6EE79,0.1,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
95F94D34,ps10091_01,45E6EE79,0.2,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
2FA844AD,ps10091_02,45E6EE79,0.4,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
B99843DA,ps10091_03,45E6EE79,0.6,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
1A0D2744,ps10091_04,45E6EE79,0.8,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
0720E072,ps10092,45E6EE79,0.2,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
7B56F826,ps10092_01,45E6EE79,0.4,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
C107F1BF,ps10092_02,45E6EE79,0.6,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
5737F6C8,ps10092_03,45E6EE79,0.8,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
F4A29256,ps10092_04,45E6EE79,1,otra,"Por cada rango de Conf. Juego sucio, AT/DF de Ataque duro +<VALUE> %"
9110E705,ps10093,DC0807EE,4,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
1E31449E,ps10093_01,DC0807EE,4.5,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
A4604D07,ps10093_02,DC0807EE,5,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
32504A70,ps10093_03,DC0807EE,5.5,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
91C52EEE,ps10093_04,DC0807EE,6,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
3285839B,ps10094,DC0807EE,6,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
A7099303,ps10094_01,DC0807EE,7,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
1D589A9A,ps10094_02,DC0807EE,8,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
8B689DED,ps10094_03,DC0807EE,9,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
28FDF973,ps10094_04,DC0807EE,10,afinidad,"Al recibir marcajes o bloqueos en esprint, poder de afinidad +<VALUE> %"
A4B584EC,ps10095,45015654,4,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
C26E2FBB,ps10095_01,45015654,4.5,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
783F2622,ps10095_02,45015654,5,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
EE0F2155,ps10095_03,45015654,5.5,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
4D9A45CB,ps10095_04,45015654,6,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
1EE48D75,ps10096,45015654,4.5,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
2CC19AA9,ps10096_01,45015654,5,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
96909330,ps10096_02,45015654,6,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
00A09447,ps10096_03,45015654,7,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
A335F0D9,ps10096_04,45015654,8,afinidad,"Cuando el rival comete una falta, poder de afinidad +<VALUE> %"
88D48A02,ps10097,320666C2,1,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
49A62611,ps10097_01,320666C2,1.1,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
F3F72F88,ps10097_02,320666C2,1.2,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
65C728FF,ps10097_03,320666C2,1.3,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
C6524C61,ps10097_04,320666C2,1.5,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
19C93592,ps10098,320666C2,1.5,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
1FB64549,ps10098_01,320666C2,1.6,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
A5E74CD0,ps10098_02,320666C2,1.7,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
33D74BA7,ps10098_03,320666C2,1.8,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
90422F39,ps10098_04,320666C2,2,df_muro,"Hasta que el equipo reciba una falta, DF del muro +<VALUE> %"
8FF932E5,ps10099,AC854B4C,0.1,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
7AD1F9F1,ps10099_01,AC854B4C,0.1,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
C080F068,ps10099_02,AC854B4C,0.2,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
56B0F71F,ps10099_03,AC854B4C,0.2,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
F5259381,ps10099_04,AC854B4C,0.3,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
5590EE4C,ps10100,AC854B4C,0.1,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
242FBD4A,ps10100_01,AC854B4C,0.2,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
9E7EB4D3,ps10100_02,AC854B4C,0.2,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
084EB3A4,ps10100_03,AC854B4C,0.3,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
ABDBD73A,ps10100_04,AC854B4C,0.4,otra,"Por cada rango de Conf. Justicia, AT y DF del equipo +<VALUE> %"
C3A0E93B,ps10101,DB65C3F7,0.6,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
414801F2,ps10101_01,DB65C3F7,1.2,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
FB19086B,ps10101_02,DB65C3F7,1.8,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
6D290F1C,ps10101_03,DB65C3F7,2.4,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
CEBC6B82,ps10101_04,DB65C3F7,3,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
79F1E0A2,ps10102,DB65C3F7,1,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
AFE7B4E0,ps10102_01,DB65C3F7,2,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
15B6BD79,ps10102_02,DB65C3F7,3,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
8386BA0E,ps10102_03,DB65C3F7,4,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
2013DE90,ps10102_04,DB65C3F7,5,otra,"Tras una sustitución, AT del jugador sustituto +<VALUE> % durante 15 s"
EFC1E7D5,ps10103,426C924D,0.6,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
CA800858,ps10103_01,426C924D,1.2,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
70D101C1,ps10103_02,426C924D,1.8,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
E6E106B6,ps10103_03,426C924D,2.4,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
45746228,ps10103_04,426C924D,3,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
4C54834B,ps10104,426C924D,1,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
73B8DFC5,ps10104_01,426C924D,2,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
C9E9D65C,ps10104_02,426C924D,3,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
5FD9D12B,ps10104_03,426C924D,4,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
FC4CB5B5,ps10104_04,426C924D,5,otra,"Tras una sustitución, DF del jugador sustituto +<VALUE> % durante 15 s"
DA64843C,ps10105,356BA2DB,2,otra,Enfriamiento de tácticas especiales -<VALUE> %
16DF637D,ps10105_01,356BA2DB,4,otra,Enfriamiento de tácticas especiales -<VALUE> %
AC8E6AE4,ps10105_02,356BA2DB,6,otra,Enfriamiento de tácticas especiales -<VALUE> %
3ABE6D93,ps10105_03,356BA2DB,8,otra,Enfriamiento de tácticas especiales -<VALUE> %
992B090D,ps10105_04,356BA2DB,10,otra,Enfriamiento de tácticas especiales -<VALUE> %
60358DA5,ps10106,356BA2DB,3,otra,Enfriamiento de tácticas especiales -<VALUE> %
F870D66F,ps10106_01,356BA2DB,6,otra,Enfriamiento de tácticas especiales -<VALUE> %
4221DFF6,ps10106_02,356BA2DB,9,otra,Enfriamiento de tácticas especiales -<VALUE> %
D411D881,ps10106_03,356BA2DB,12,otra,Enfriamiento de tácticas especiales -<VALUE> %
7784BC1F,ps10106_04,356BA2DB,15,otra,Enfriamiento de tácticas especiales -<VALUE> %
F6058AD2,ps10107,A5D4BF4A,2,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
9D176AD7,ps10107_01,A5D4BF4A,4,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
2746634E,ps10107_02,A5D4BF4A,6,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
B1766439,ps10107_03,A5D4BF4A,8,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
12E300A7,ps10107_04,A5D4BF4A,10,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
67183542,ps10108,A5D4BF4A,3,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
CB07098F,ps10108_01,A5D4BF4A,6,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
71560016,ps10108_02,A5D4BF4A,9,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
E7660761,ps10108_03,A5D4BF4A,12,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
44F363FF,ps10108_04,A5D4BF4A,15,otra,"Durante la primera mitad, AT del equipo +<VALUE> %"
F1283235,ps10109,D2D38FDC,2,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
AE60B537,ps10109_01,D2D38FDC,4,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
1431BCAE,ps10109_02,D2D38FDC,6,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
8201BBD9,ps10109_03,D2D38FDC,8,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
2194DF47,ps10109_04,D2D38FDC,10,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
14A1F555,ps10110,D2D38FDC,3,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
9406DD77,ps10110_01,D2D38FDC,6,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
2E57D4EE,ps10110_02,D2D38FDC,9,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
B867D399,ps10110_03,D2D38FDC,12,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
1BF2B707,ps10110_04,D2D38FDC,15,otra,"Durante la segunda mitad, DF del equipo +<VALUE> %"
38C0FBBB,ps10112,2B1D5783,1.5,pp,PP del equipo +<VALUE> %
1FCED4DD,ps10112_01,2B1D5783,2,pp,PP del equipo +<VALUE> %
A59FDD44,ps10112_02,2B1D5783,2.5,pp,PP del equipo +<VALUE> %
33AFDA33,ps10112_03,2B1D5783,3,pp,PP del equipo +<VALUE> %
903ABEAD,ps10112_04,2B1D5783,3.5,pp,PP del equipo +<VALUE> %
AEF0FCCC,ps10113,3B5792C4,2,brecha,"Por cada rango de Conf. Brecha, tasa de Parada del equipo +<VALUE> %"
7AA96865,ps10113_01,3B5792C4,2.5,brecha,"Por cada rango de Conf. Brecha, tasa de Parada del equipo +<VALUE> %"
C0F861FC,ps10113_02,3B5792C4,3,brecha,"Por cada rango de Conf. Brecha, tasa de Parada del equipo +<VALUE> %"
56C8668B,ps10113_03,3B5792C4,3.5,brecha,"Por cada rango de Conf. Brecha, tasa de Parada del equipo +<VALUE> %"
F55D0215,ps10113_04,3B5792C4,4,brecha,"Por cada rango de Conf. Brecha, tasa de Parada del equipo +<VALUE> %"
26292E5B,ps10118,358C1AF6,0.2,stat_tecnica,Enfriamiento de supertécnicas propias -<VALUE> %
7B2E69B2,ps10118_01,358C1AF6,0.4,stat_tecnica,Enfriamiento de supertécnicas propias -<VALUE> %
C17F602B,ps10118_02,358C1AF6,0.6,stat_tecnica,Enfriamiento de supertécnicas propias -<VALUE> %
574F675C,ps10118_03,358C1AF6,0.8,stat_tecnica,Enfriamiento de supertécnicas propias -<VALUE> %
F4DA03C2,ps10118_04,358C1AF6,1,stat_tecnica,Enfriamiento de supertécnicas propias -<VALUE> %
B019292C,ps10119,CBC8BE9D,0.04,afinidad,"Conf. Vínculo: Por cada 1 % del poder de afinidad, AT/DF del equipo +<VALUE> %"
1E49D50A,ps10119_01,CBC8BE9D,0.05,afinidad,"Conf. Vínculo: Por cada 1 % del poder de afinidad, AT/DF del equipo +<VALUE> %"
A418DC93,ps10119_02,CBC8BE9D,0.06,afinidad,"Conf. Vínculo: Por cada 1 % del poder de afinidad, AT/DF del equipo +<VALUE> %"
3228DBE4,ps10119_03,CBC8BE9D,0.07,afinidad,"Conf. Vínculo: Por cada 1 % del poder de afinidad, AT/DF del equipo +<VALUE> %"
91BDBF7A,ps10119_04,CBC8BE9D,0.1,afinidad,"Conf. Vínculo: Por cada 1 % del poder de afinidad, AT/DF del equipo +<VALUE> %"
7467BCE0,ps10127,2C972BB7,1.2,tension,"Por cada rango de Conf. Tensión, tensión +<VALUE> %"
FD44AAAD,ps10127_01,2C972BB7,1.4,tension,"Por cada rango de Conf. Tensión, tensión +<VALUE> %"
4715A334,ps10127_02,2C972BB7,1.6,tension,"Por cada rango de Conf. Tensión, tensión +<VALUE> %"
D125A443,ps10127_03,2C972BB7,1.8,tension,"Por cada rango de Conf. Tensión, tensión +<VALUE> %"
72B0C0DD,ps10127_04,2C972BB7,2,tension,"Por cada rango de Conf. Tensión, tensión +<VALUE> %"
1AF12A5C,hps10001_05,8A52A068,1.5,at_tiro,AT de tiro +<VALUE> % para jugadores del mismo elemento
2801F46B,hps10004_05,FA3854E7,1.5,df_muro,DF del muro +<VALUE> % para jugadores del mismo elemento
90BE2221,hps10008_05,F38E18CC,1.5,df_muro,DF del muro +<VALUE> % para jugadores de distintos elementos
BBF29428,hps10008_09,F38E18CC,1.5,df_muro,DF del muro +<VALUE> % para jugadores de distintos elementos
F5D99E99,hps10009_05,8489285A,3.5,at_tiro,AT de tiro +<VALUE> % para jugadores de la misma posición
FD4F28EE,hps10015_05,7A2A341C,3.5,at_tiro,AT de tiro +<VALUE> % para jugadores cercanos
13E09DFC,hps10016_05,EA95298D,2,foco,Valor de foco +<VALUE> % para jugadores cercanos
2097421C,hps10018_05,CF63F27C,3.5,df_muro,DF del muro +<VALUE> % para jugadores cercanos
F9235A84,hps10020,B864C2EA,8,at_tiro,"Cuando un jugador del mismo elemento está cerca, AT propio de tiro +<VALUE> %"
D542546A,hps10022,216D9350,8,foco,"Cuando un jugador del mismo elemento está cerca, valor propio de foco +<VALUE> %"
CC86396D,hps10026,C80E3665,7,df_muro,"Cuando un jugador del mismo elemento está cerca, DF propia del muro +<VALUE> %"
CBAB818A,hps10028,BF0906F3,8,at_tiro,"Cuando un jugador de otro elemento está cerca, AT propio de tiro +<VALUE> %"
B812419D,hps10030,26005749,7,foco,"Cuando un jugador de otro elemento está cerca, valor propio de foco +<VALUE> %"
94734F73,hps10032,510767DF,5,df_muro,"Cuando un jugador de otro elemento está cerca, DF propia del muro +<VALUE> %"
A1D62C9A,hps10034,C1B87A4E,7,foco,Valor propio de foco +<VALUE> % en campo propio
16D4E13E,hps10037_05,D678C33D,1,foco,Valor de foco del equipo +<VALUE> % en campo propio
8A9A9A93,hps10038,A17FF3AB,8,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
1CAA9DE4,hps10039,A17FF3AB,8,at_tiro,AT propio de tiro +<VALUE> % en campo contrario
E9B407A5,hps10041,3876A211,8,foco,Valor propio de foco +<VALUE> % en campo contrario
E8A7749E,hps10044_05,D1150724,1,foco,Valor de foco del equipo +<VALUE> % en campo contrario
357F1E6C,hps10049_05,481C569E,1,foco,Valor de foco del equipo +<VALUE> % cuando se está fuera del área
84E41252,hps10053,993955FA,5,brecha,Tasa de brecha del equipo +<VALUE> %
B14171BB,hps10055,EE3E656C,7,brecha,"Cuando se tienen los mismos goles o menos, tasa de brecha del equipo +<VALUE> %"
47B73F79,hps10063,E953A175,6,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
A7FC640E,hps10063_04,E953A175,6,tension,"Cuando el equipo gana en foco o disputa, tensión +<VALUE> %"
72125C90,hps10065,705AF0CF,2,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
7BA30F2B,hps10065_04,705AF0CF,2,foco,"Cuando la tensión está al 50 % o más, valor de foco del equipo +<VALUE> %"
CF6EEDEE,hps10068,97E2DDC8,4,at_tiro,"Tras recuperar el balón sin una captura directa, durante los próximos 30 segundos AT de tiro del equipo +<VALUE> %"
