# Nombres sacados de los ficheros del propio juego.
# id = los 4 bytes tal y como aparecen en la partida.
# Lo genera herramientas/construir_nombres_es.py.
id,categoria,nombre_es,nombre_en
6B8DF0C0,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de foco de MC [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[MF] Focus AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
4DB62B61,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de foco de MC [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[MF] Focus AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
F7E722F8,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de foco de MC [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[MF] Focus AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
61D7258F,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de foco de MC [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[MF] Focus AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
C2424111,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de foco de MC [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[MF] Focus AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
8E0437A0,pasiva,"Por cada rango de Conf. Contraataque, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Counter Team\\nBuild, Team Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
77D04321,pasiva,"Por cada rango de Conf. Contraataque, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Counter Team\\nBuild, Team Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
CD814AB8,pasiva,"Por cada rango de Conf. Contraataque, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Counter Team\\nBuild, Team Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
5BB14DCF,pasiva,"Por cada rango de Conf. Contraataque, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Counter Team\\nBuild, Team Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
F8242951,pasiva,"Por cada rango de Conf. Contraataque, \\nvalor de foco del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Counter Team\\nBuild, Team Focus AT & DF [CPASSIVE01]+<VALUE>%[C]"
183430D7,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 15 segundos PP aumenta [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[GK] KP [CPASSIVE01]+<VALUE>%[C] for 15 sec"
12B7FF99,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 15 segundos PP aumenta [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[GK] KP [CPASSIVE01]+<VALUE>%[C] for 15 sec"
A8E6F600,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 15 segundos PP aumenta [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[GK] KP [CPASSIVE01]+<VALUE>%[C] for 15 sec"
3ED6F177,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 15 segundos PP aumenta [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[GK] KP [CPASSIVE01]+<VALUE>%[C] for 15 sec"
9D4395E9,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 15 segundos PP aumenta [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\n[GK] KP [CPASSIVE01]+<VALUE>%[C] for 15 sec"
A265394E,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de ataque duro (equipo) [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
FC184A8B,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de ataque duro (equipo) [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
46494312,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de ataque duro (equipo) [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
D0794465,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de ataque duro (equipo) [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
73EC20FB,pasiva,"Tras recuperar el balón sin una captura directa, durante los \\npróximos 30 segundos AT y DF de ataque duro (equipo) [CPASSIVE01]+<VALUE> %[C]","On gaining possession (excluding catches), \\nTeam Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C] for 30 sec"
34553E39,pasiva,"Al hacer un pase, poder de afinidad [CPASSIVE01]+<VALUE> %[C]","When making a pass,\\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
997FF633,pasiva,"Al hacer un pase, poder de afinidad [CPASSIVE01]+<VALUE> %[C]","When making a pass,\\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
232EFFAA,pasiva,"Al hacer un pase, poder de afinidad [CPASSIVE01]+<VALUE> %[C]","When making a pass,\\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
B51EF8DD,pasiva,"Al hacer un pase, poder de afinidad [CPASSIVE01]+<VALUE> %[C]","When making a pass,\\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
168B9C43,pasiva,"Al hacer un pase, poder de afinidad [CPASSIVE01]+<VALUE> %[C]","When making a pass,\\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
97C05AA7,pasiva,"Por cada rango de Conf. Vínculo, \\nvalor de disputa del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Bond Team\\nBuild, Team Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
204721AE,pasiva,"Por cada rango de Conf. Vínculo, \\nvalor de disputa del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Bond Team\\nBuild, Team Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
9A162837,pasiva,"Por cada rango de Conf. Vínculo, \\nvalor de disputa del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Bond Team\\nBuild, Team Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
0C262F40,pasiva,"Por cada rango de Conf. Vínculo, \\nvalor de disputa del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Bond Team\\nBuild, Team Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
AFB34BDE,pasiva,"Por cada rango de Conf. Vínculo, \\nvalor de disputa del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Bond Team\\nBuild, Team Scramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
01F05DD0,pasiva,"Si el poder de afinidad es 20 % o más, \\nAT de tiro directo del equipo [CPASSIVE01]+<VALUE> %[C]","When at 20% or more Bond Power, \\nTeam Direct Shot AT [CPASSIVE01]+<VALUE>%[C]"
45209D16,pasiva,"Si el poder de afinidad es 20 % o más, \\nAT de tiro directo del equipo [CPASSIVE01]+<VALUE> %[C]","When at 20% or more Bond Power, \\nTeam Direct Shot AT [CPASSIVE01]+<VALUE>%[C]"
FF71948F,pasiva,"Si el poder de afinidad es 20 % o más, \\nAT de tiro directo del equipo [CPASSIVE01]+<VALUE> %[C]","When at 20% or more Bond Power, \\nTeam Direct Shot AT [CPASSIVE01]+<VALUE>%[C]"
694193F8,pasiva,"Si el poder de afinidad es 20 % o más, \\nAT de tiro directo del equipo [CPASSIVE01]+<VALUE> %[C]","When at 20% or more Bond Power, \\nTeam Direct Shot AT [CPASSIVE01]+<VALUE>%[C]"
CAD4F766,pasiva,"Si el poder de afinidad es 20 % o más, \\nAT de tiro directo del equipo [CPASSIVE01]+<VALUE> %[C]","When at 20% or more Bond Power, \\nTeam Direct Shot AT [CPASSIVE01]+<VALUE>%[C]"
BBA15449,pasiva,"Por cada rango de Conf. Vínculo,\\npérdida de poder de afinidad [CPASSIVE01]－<VALUE> ％[C]","For each Charge Rank with Bond Team\\nBuild, Team Bond Power Loss [CPASSIVE01]-<VALUE>%[C]"
AB8F2804,pasiva,"Por cada rango de Conf. Vínculo,\\npérdida de poder de afinidad [CPASSIVE01]－<VALUE> ％[C]","For each Charge Rank with Bond Team\\nBuild, Team Bond Power Loss [CPASSIVE01]-<VALUE>%[C]"
11DE219D,pasiva,"Por cada rango de Conf. Vínculo,\\npérdida de poder de afinidad [CPASSIVE01]－<VALUE> ％[C]","For each Charge Rank with Bond Team\\nBuild, Team Bond Power Loss [CPASSIVE01]-<VALUE>%[C]"
87EE26EA,pasiva,"Por cada rango de Conf. Vínculo,\\npérdida de poder de afinidad [CPASSIVE01]－<VALUE> ％[C]","For each Charge Rank with Bond Team\\nBuild, Team Bond Power Loss [CPASSIVE01]-<VALUE>%[C]"
247B4274,pasiva,"Por cada rango de Conf. Vínculo,\\npérdida de poder de afinidad [CPASSIVE01]－<VALUE> ％[C]","For each Charge Rank with Bond Team\\nBuild, Team Bond Power Loss [CPASSIVE01]-<VALUE>%[C]"
2D91533E,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] al esprintar,Team Dash Foul Rate [CPASSIVE01]-<VALUE>%[C]
CEE894BC,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] al esprintar,Team Dash Foul Rate [CPASSIVE01]-<VALUE>%[C]
74B99D25,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] al esprintar,Team Dash Foul Rate [CPASSIVE01]-<VALUE>%[C]
E2899A52,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] al esprintar,Team Dash Foul Rate [CPASSIVE01]-<VALUE>%[C]
411CFECC,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] al esprintar,Team Dash Foul Rate [CPASSIVE01]-<VALUE>%[C]
BC8CECAE,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] cuando se está \\nfuera del área,"When outside the zone, \\nTeam Foul Rate [CPASSIVE01]-<VALUE>%[C]"
98F8F7E4,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] cuando se está \\nfuera del área,"When outside the zone, \\nTeam Foul Rate [CPASSIVE01]-<VALUE>%[C]"
22A9FE7D,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] cuando se está \\nfuera del área,"When outside the zone, \\nTeam Foul Rate [CPASSIVE01]-<VALUE>%[C]"
B499F90A,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] cuando se está \\nfuera del área,"When outside the zone, \\nTeam Foul Rate [CPASSIVE01]-<VALUE>%[C]"
170C9D94,pasiva,Tasa de faltas del equipo [CPASSIVE01]-<VALUE> %[C] cuando se está \\nfuera del área,"When outside the zone, \\nTeam Foul Rate [CPASSIVE01]-<VALUE>%[C]"
2ABCEBD9,pasiva,"Juego sucio: Al ser derribado en esprint, \\ntensión [CPASSIVE01]+<VALUE> %[C]","On Dash knockback with Rough Play\\nTeam Build, Team Tension [CPASSIVE01]+<VALUE>%[C]"
FD9F4B5C,pasiva,"Juego sucio: Al ser derribado en esprint, \\ntensión [CPASSIVE01]+<VALUE> %[C]","On Dash knockback with Rough Play\\nTeam Build, Team Tension [CPASSIVE01]+<VALUE>%[C]"
47CE42C5,pasiva,"Juego sucio: Al ser derribado en esprint, \\ntensión [CPASSIVE01]+<VALUE> %[C]","On Dash knockback with Rough Play\\nTeam Build, Team Tension [CPASSIVE01]+<VALUE>%[C]"
D1FE45B2,pasiva,"Juego sucio: Al ser derribado en esprint, \\ntensión [CPASSIVE01]+<VALUE> %[C]","On Dash knockback with Rough Play\\nTeam Build, Team Tension [CPASSIVE01]+<VALUE>%[C]"
726B212C,pasiva,"Juego sucio: Al ser derribado en esprint, \\ntensión [CPASSIVE01]+<VALUE> %[C]","On Dash knockback with Rough Play\\nTeam Build, Team Tension [CPASSIVE01]+<VALUE>%[C]"
4D571A8B,pasiva,"Por cada rango de Conf. Juego sucio, \\nAT/DF de Ataque duro [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Rough Play Team\\nBuild, Team Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C]"
A7AAE366,pasiva,"Por cada rango de Conf. Juego sucio, \\nAT/DF de Ataque duro [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Rough Play Team\\nBuild, Team Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C]"
1DFBEAFF,pasiva,"Por cada rango de Conf. Juego sucio, \\nAT/DF de Ataque duro [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Rough Play Team\\nBuild, Team Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C]"
8BCBED88,pasiva,"Por cada rango de Conf. Juego sucio, \\nAT/DF de Ataque duro [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Rough Play Team\\nBuild, Team Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C]"
285E8916,pasiva,"Por cada rango de Conf. Juego sucio, \\nAT/DF de Ataque duro [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Rough Play Team\\nBuild, Team Rough Attack AT & DF [CPASSIVE01]+<VALUE>%[C]"
DB671DFC,pasiva,"Al recibir marcajes o bloqueos en esprint, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","On Dash knockback, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
C2CD5FDE,pasiva,"Al recibir marcajes o bloqueos en esprint, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","On Dash knockback, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
789C5647,pasiva,"Al recibir marcajes o bloqueos en esprint, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","On Dash knockback, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
EEAC5130,pasiva,"Al recibir marcajes o bloqueos en esprint, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","On Dash knockback, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
4D3935AE,pasiva,"Al recibir marcajes o bloqueos en esprint, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","On Dash knockback, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
61361465,pasiva,"Cuando el rival comete una falta, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","When the opposition commits a foul, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
2C62EACC,pasiva,"Cuando el rival comete una falta, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","When the opposition commits a foul, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
9633E355,pasiva,"Cuando el rival comete una falta, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","When the opposition commits a foul, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
0003E422,pasiva,"Cuando el rival comete una falta, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","When the opposition commits a foul, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
A39680BC,pasiva,"Cuando el rival comete una falta, \\npoder de afinidad [CPASSIVE01]+<VALUE> %[C]","When the opposition commits a foul, \\nTeam Bond Power [CPASSIVE01]+<VALUE>%[C]"
F7061312,pasiva,"Hasta que el equipo reciba una falta, \\nDF del muro [CPASSIVE01]+<VALUE> %[C]","Until you incur a foul, \\nTeam Castle Wall DF [CPASSIVE01]+<VALUE>%[C]"
49055674,pasiva,"Hasta que el equipo reciba una falta, \\nDF del muro [CPASSIVE01]+<VALUE> %[C]","Until you incur a foul, \\nTeam Castle Wall DF [CPASSIVE01]+<VALUE>%[C]"
F3545FED,pasiva,"Hasta que el equipo reciba una falta, \\nDF del muro [CPASSIVE01]+<VALUE> %[C]","Until you incur a foul, \\nTeam Castle Wall DF [CPASSIVE01]+<VALUE>%[C]"
6564589A,pasiva,"Hasta que el equipo reciba una falta, \\nDF del muro [CPASSIVE01]+<VALUE> %[C]","Until you incur a foul, \\nTeam Castle Wall DF [CPASSIVE01]+<VALUE>%[C]"
C6F13C04,pasiva,"Hasta que el equipo reciba una falta, \\nDF del muro [CPASSIVE01]+<VALUE> %[C]","Until you incur a foul, \\nTeam Castle Wall DF [CPASSIVE01]+<VALUE>%[C]"
5493778C,pasiva,"Por cada rango de Conf. Justicia, \\nAT y DF del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Justice Team\\nBuild, Team AT & DF [CPASSIVE01]+<VALUE>%[C]"
F03D81E9,pasiva,"Por cada rango de Conf. Justicia, \\nAT y DF del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Justice Team\\nBuild, Team AT & DF [CPASSIVE01]+<VALUE>%[C]"
4A6C8870,pasiva,"Por cada rango de Conf. Justicia, \\nAT y DF del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Justice Team\\nBuild, Team AT & DF [CPASSIVE01]+<VALUE>%[C]"
DC5C8F07,pasiva,"Por cada rango de Conf. Justicia, \\nAT y DF del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Justice Team\\nBuild, Team AT & DF [CPASSIVE01]+<VALUE>%[C]"
7FC9EB99,pasiva,"Por cada rango de Conf. Justicia, \\nAT y DF del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Justice Team\\nBuild, Team AT & DF [CPASSIVE01]+<VALUE>%[C]"
C2A370FB,pasiva,"Por cada rango de Conf. Brecha, \\ntasa de Parada del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Breach Team\\nBuild, Team Save Rate [CPASSIVE01]+<VALUE>%[C]"
955A3D51,pasiva,"Por cada rango de Conf. Brecha, \\ntasa de Parada del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Breach Team\\nBuild, Team Save Rate [CPASSIVE01]+<VALUE>%[C]"
2F0B34C8,pasiva,"Por cada rango de Conf. Brecha, \\ntasa de Parada del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Breach Team\\nBuild, Team Save Rate [CPASSIVE01]+<VALUE>%[C]"
B93B33BF,pasiva,"Por cada rango de Conf. Brecha, \\ntasa de Parada del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Breach Team\\nBuild, Team Save Rate [CPASSIVE01]+<VALUE>%[C]"
1AAE5721,pasiva,"Por cada rango de Conf. Brecha, \\ntasa de Parada del equipo [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Breach Team\\nBuild, Team Save Rate [CPASSIVE01]+<VALUE>%[C]"
0C660192,pasiva,"Conf. Vínculo: Por cada 1 % del poder de afinidad, \\nAT/DF del equipo [CPASSIVE01]+<VALUE> %[C]","For every 1% increase in Bond Power (Bond Build), \\nTeam AT & DF [CPASSIVE01]+<VALUE>%[C]"
1783835B,pasiva,"Conf. Vínculo: Por cada 1 % del poder de afinidad, \\nAT/DF del equipo [CPASSIVE01]+<VALUE> %[C]","For every 1% increase in Bond Power (Bond Build), \\nTeam AT & DF [CPASSIVE01]+<VALUE>%[C]"
ADD28AC2,pasiva,"Conf. Vínculo: Por cada 1 % del poder de afinidad, \\nAT/DF del equipo [CPASSIVE01]+<VALUE> %[C]","For every 1% increase in Bond Power (Bond Build), \\nTeam AT & DF [CPASSIVE01]+<VALUE>%[C]"
3BE28DB5,pasiva,"Conf. Vínculo: Por cada 1 % del poder de afinidad, \\nAT/DF del equipo [CPASSIVE01]+<VALUE> %[C]","For every 1% increase in Bond Power (Bond Build), \\nTeam AT & DF [CPASSIVE01]+<VALUE>%[C]"
9877E92B,pasiva,"Conf. Vínculo: Por cada 1 % del poder de afinidad, \\nAT/DF del equipo [CPASSIVE01]+<VALUE> %[C]","For every 1% increase in Bond Power (Bond Build), \\nTeam AT & DF [CPASSIVE01]+<VALUE>%[C]"
AFF3650C,pasiva,"Por cada rango de Conf. Tensión, \\ntensión [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Tension Team\\nBuild, Team Tension [CPASSIVE01]+<VALUE>%[C]"
AEBB54C6,pasiva,"Por cada rango de Conf. Tensión, \\ntensión [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Tension Team\\nBuild, Team Tension [CPASSIVE01]+<VALUE>%[C]"
14EA5D5F,pasiva,"Por cada rango de Conf. Tensión, \\ntensión [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Tension Team\\nBuild, Team Tension [CPASSIVE01]+<VALUE>%[C]"
82DA5A28,pasiva,"Por cada rango de Conf. Tensión, \\ntensión [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Tension Team\\nBuild, Team Tension [CPASSIVE01]+<VALUE>%[C]"
214F3EB6,pasiva,"Por cada rango de Conf. Tensión, \\ntensión [CPASSIVE01]+<VALUE> %[C]","For each Charge Rank up with Tension Team\\nBuild, Team Tension [CPASSIVE01]+<VALUE>%[C]"
E92C4BF3,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
3C9E3568,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
86CF3CF1,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
10FF3B86,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
B36A5F18,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
537D426A,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
D231807A,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
686089E3,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
FE508E94,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
5DC5EA0A,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
C54D451D,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
B7563CC2,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
0D07355B,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
9B37322C,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
38A256B2,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
66D82183,pasiva,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nCastle Wall DF [CPASSIVE01]+<VALUE>%[C]"
0E6EEB5F,pasiva,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nCastle Wall DF [CPASSIVE01]+<VALUE>%[C]"
B43FE2C6,pasiva,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nCastle Wall DF [CPASSIVE01]+<VALUE>%[C]"
220FE5B1,pasiva,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nCastle Wall DF [CPASSIVE01]+<VALUE>%[C]"
819A812F,pasiva,DF del muro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores del mismo elemento,"For players of the same element,\\nCastle Wall DF [CPASSIVE01]+<VALUE>%[C]"
F0E826F4,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
6B0957E7,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
D1585E7E,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
47685909,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
E4FD3D97,pasiva,AT de tiro [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nShot AT [CPASSIVE01]+<VALUE>%[C]"
4AB92F6D,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
85A6E2F5,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
3FF7EB6C,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
A9C7EC1B,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
0A528885,pasiva,Valor de foco [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nFocus AT & DF [CPASSIVE01]+<VALUE>%[C]"
DC89281A,pasiva,Valor de disputa [CPASSIVE01]+<VALUE> %[C]\\npara jugadores de distintos elementos,"For players of different elements,\\nScramble AT & DF [CPASSIVE01]+<VALUE>%[C]"
