# Las pasivas fijas de cada Idolo y Diamante, leidas de sus tableros (NOTAS O-162, O-163).
# origen propio = tablero del personaje; basara = un tablero por arquetipo elegible (orden 0 = el de serie).
# pasiva_id como en la partida. Se ensenan las del tronco y las de la rama elegida, por casilla. tablero = la clave del tablero, la que la partida guarda en 0xBAFA8DBD.
# Lo genera herramientas/construir_pasivas_fijas.py.
identidad,nombre,rareza,origen,arquetipo,orden,tramo,casilla,nivel,pasiva_id,tablero
0AAB7861,Harper Evans,8,basara,4,2,rama2,18,0,F9235A84,473C6115
0AAB7861,Harper Evans,8,basara,4,2,rama2,22,0,41436E70,473C6115
0AAB7861,Harper Evans,8,basara,4,2,rama2,25,0,32FAAE67,473C6115
0AAB7861,Harper Evans,8,basara,2,3,tronco,1,0,FD4F28EE,303B5183
0AAB7861,Harper Evans,8,basara,2,3,tronco,3,0,2097421C,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama1,8,0,F9235A84,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama1,12,0,186FF180,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama1,15,0,C99ABCE7,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama2,18,0,F9235A84,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama2,22,0,186FF180,303B5183
0AAB7861,Harper Evans,8,basara,2,3,rama2,25,0,C99ABCE7,303B5183
0AAB7861,Harper Evans,8,basara,0,4,tronco,1,0,FD4F28EE,A9320039
0AAB7861,Harper Evans,8,basara,0,4,tronco,3,0,2097421C,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama1,8,0,F9235A84,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama1,12,0,84E41252,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama1,15,0,B14171BB,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama2,18,0,F9235A84,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama2,22,0,84E41252,A9320039
0AAB7861,Harper Evans,8,basara,0,4,rama2,25,0,B14171BB,A9320039
0AAB7861,Harper Evans,8,basara,5,5,tronco,1,0,1AF12A5C,829C3797
0AAB7861,Harper Evans,8,basara,5,5,tronco,3,0,16D4E13E,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama1,8,0,CBAB818A,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama1,12,0,9642721E,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama1,15,0,4C2BAEB7,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama2,18,0,CBAB818A,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama2,22,0,9642721E,829C3797
0AAB7861,Harper Evans,8,basara,5,5,rama2,25,0,4C2BAEB7,829C3797
0AAB7861,Harper Evans,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
0AAB7861,Harper Evans,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
114F13CA,Harper Evans,5,propio,,0,tronco,1,0,F9235A84,4ABEB501
114F13CA,Harper Evans,5,propio,,0,tronco,3,0,F9235A84,4ABEB501
114F13CA,Harper Evans,5,propio,,0,tronco,7,0,1CAA9DE4,4ABEB501
114F13CA,Harper Evans,5,propio,,0,tronco,11,0,47B73F79,4ABEB501
114F13CA,Harper Evans,5,propio,,0,tronco,14,0,72125C90,4ABEB501
3887A738,Harper Evans,7,propio,,0,tronco,1,0,F9235A84,637601F3
3887A738,Harper Evans,7,propio,,0,tronco,3,0,F9235A84,637601F3
3887A738,Harper Evans,7,propio,,0,tronco,7,0,1CAA9DE4,637601F3
3887A738,Harper Evans,7,propio,,0,tronco,11,0,84E41252,637601F3
3887A738,Harper Evans,7,propio,,0,tronco,14,0,B14171BB,637601F3
2D3D9E4F,Heath Moore,7,propio,,0,tronco,1,0,E9B407A5,76CC3884
2D3D9E4F,Heath Moore,7,propio,,0,tronco,3,0,D542546A,76CC3884
2D3D9E4F,Heath Moore,7,propio,,0,tronco,7,0,1CAA9DE4,76CC3884
2D3D9E4F,Heath Moore,7,propio,,0,tronco,11,0,CF6EEDEE,76CC3884
2D3D9E4F,Heath Moore,7,propio,,0,tronco,14,0,595EEA99,76CC3884
98B16475,Heath Moore,8,basara,3,0,tronco,1,0,1AF12A5C,1B95662D
98B16475,Heath Moore,8,basara,3,0,tronco,3,0,16D4E13E,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama1,8,0,CBAB818A,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama1,12,0,47B73F79,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama1,15,0,72125C90,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama2,18,0,CBAB818A,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama2,22,0,47B73F79,1B95662D
98B16475,Heath Moore,8,basara,3,0,rama2,25,0,72125C90,1B95662D
98B16475,Heath Moore,8,basara,1,1,tronco,1,0,1AF12A5C,6C9256BB
98B16475,Heath Moore,8,basara,1,1,tronco,3,0,16D4E13E,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama1,8,0,CBAB818A,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama1,12,0,CF6EEDEE,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama1,15,0,595EEA99,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama2,18,0,CBAB818A,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama2,22,0,CF6EEDEE,6C9256BB
98B16475,Heath Moore,8,basara,1,1,rama2,25,0,595EEA99,6C9256BB
98B16475,Heath Moore,8,basara,4,2,tronco,1,0,1AF12A5C,F2F6C318
98B16475,Heath Moore,8,basara,4,2,tronco,3,0,16D4E13E,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama1,8,0,CBAB818A,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama1,12,0,41436E70,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama1,15,0,32FAAE67,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama2,18,0,CBAB818A,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama2,22,0,41436E70,F2F6C318
98B16475,Heath Moore,8,basara,4,2,rama2,25,0,32FAAE67,F2F6C318
98B16475,Heath Moore,8,basara,2,3,tronco,1,0,1AF12A5C,85F1F38E
98B16475,Heath Moore,8,basara,2,3,tronco,3,0,16D4E13E,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama1,8,0,CBAB818A,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama1,12,0,186FF180,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama1,15,0,C99ABCE7,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama2,18,0,CBAB818A,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama2,22,0,186FF180,85F1F38E
98B16475,Heath Moore,8,basara,2,3,rama2,25,0,C99ABCE7,85F1F38E
98B16475,Heath Moore,8,basara,0,4,tronco,1,0,1AF12A5C,1CF8A234
98B16475,Heath Moore,8,basara,0,4,tronco,3,0,16D4E13E,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama1,8,0,CBAB818A,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama1,12,0,84E41252,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama1,15,0,B14171BB,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama2,18,0,CBAB818A,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama2,22,0,84E41252,1CF8A234
98B16475,Heath Moore,8,basara,0,4,rama2,25,0,B14171BB,1CF8A234
98B16475,Heath Moore,8,basara,5,5,tronco,1,0,F5D99E99,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,tronco,3,0,1CAA9DE4,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama1,8,0,F9235A84,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama1,12,0,9642721E,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama1,15,0,4C2BAEB7,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama2,18,0,F9235A84,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama2,22,0,9642721E,8F8C55E6
98B16475,Heath Moore,8,basara,5,5,rama2,25,0,4C2BAEB7,8F8C55E6
AA9DBB2C,Heath Moore,5,propio,,0,tronco,1,0,8A9A9A93,F16C1DE7
AA9DBB2C,Heath Moore,5,propio,,0,tronco,3,0,8A9A9A93,F16C1DE7
AA9DBB2C,Heath Moore,5,propio,,0,tronco,7,0,1CAA9DE4,F16C1DE7
AA9DBB2C,Heath Moore,5,propio,,0,tronco,11,0,41436E70,F16C1DE7
AA9DBB2C,Heath Moore,5,propio,,0,tronco,14,0,32FAAE67,F16C1DE7
C5735C83,Hector Helio,8,basara,3,0,tronco,1,0,90BE2221,7A51F278
C5735C83,Hector Helio,8,basara,3,0,tronco,3,0,13E09DFC,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama1,8,0,2097421C,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama1,12,0,47B73F79,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama1,15,0,72125C90,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama2,18,0,2097421C,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama2,22,0,47B73F79,7A51F278
C5735C83,Hector Helio,8,basara,3,0,rama2,25,0,72125C90,7A51F278
C5735C83,Hector Helio,8,basara,1,1,tronco,1,0,90BE2221,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,tronco,3,0,13E09DFC,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama1,8,0,2097421C,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama1,12,0,CF6EEDEE,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama1,15,0,595EEA99,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama2,18,0,2097421C,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama2,22,0,CF6EEDEE,0D56C2EE
C5735C83,Hector Helio,8,basara,1,1,rama2,25,0,595EEA99,0D56C2EE
C5735C83,Hector Helio,8,basara,4,2,tronco,1,0,90BE2221,9332574D
C5735C83,Hector Helio,8,basara,4,2,tronco,3,0,13E09DFC,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama1,8,0,2097421C,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama1,12,0,41436E70,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama1,15,0,32FAAE67,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama2,18,0,2097421C,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama2,22,0,41436E70,9332574D
C5735C83,Hector Helio,8,basara,4,2,rama2,25,0,32FAAE67,9332574D
C5735C83,Hector Helio,8,basara,2,3,tronco,1,0,90BE2221,E43567DB
C5735C83,Hector Helio,8,basara,2,3,tronco,3,0,13E09DFC,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama1,8,0,2097421C,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama1,12,0,186FF180,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama1,15,0,C99ABCE7,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama2,18,0,2097421C,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama2,22,0,186FF180,E43567DB
C5735C83,Hector Helio,8,basara,2,3,rama2,25,0,C99ABCE7,E43567DB
C5735C83,Hector Helio,8,basara,0,4,tronco,1,0,90BE2221,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,tronco,3,0,13E09DFC,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama1,8,0,2097421C,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama1,12,0,84E41252,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama1,15,0,B14171BB,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama2,18,0,2097421C,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama2,22,0,84E41252,7D3C3661
C5735C83,Hector Helio,8,basara,0,4,rama2,25,0,B14171BB,7D3C3661
C5735C83,Hector Helio,8,basara,5,5,tronco,1,0,90BE2221,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,tronco,3,0,13E09DFC,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama1,8,0,2097421C,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama1,12,0,9642721E,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama1,15,0,4C2BAEB7,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama2,18,0,2097421C,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama2,22,0,9642721E,E358A3C2
C5735C83,Hector Helio,8,basara,5,5,rama2,25,0,4C2BAEB7,E358A3C2
C5735C83,Hector Helio,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
C5735C83,Hector Helio,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
DE973728,Hector Helio,6,propio,,0,tronco,1,0,2097421C,856691E3
DE973728,Hector Helio,6,propio,,0,tronco,3,0,2097421C,856691E3
DE973728,Hector Helio,6,propio,,0,tronco,7,0,2801F46B,856691E3
DE973728,Hector Helio,6,propio,,0,tronco,11,0,9642721E,856691E3
DE973728,Hector Helio,6,propio,,0,tronco,14,0,4C2BAEB7,856691E3
F75F83DA,Hector Helio,7,propio,,0,tronco,1,0,2097421C,ACAE2511
F75F83DA,Hector Helio,7,propio,,0,tronco,3,0,2097421C,ACAE2511
F75F83DA,Hector Helio,7,propio,,0,tronco,7,0,2801F46B,ACAE2511
F75F83DA,Hector Helio,7,propio,,0,tronco,11,0,CF6EEDEE,ACAE2511
F75F83DA,Hector Helio,7,propio,,0,tronco,14,0,595EEA99,ACAE2511
05FC0170,Hurley Kane,8,basara,3,0,tronco,1,0,16D4E13E,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,tronco,3,0,1CAA9DE4,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama1,8,0,B812419D,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama1,12,0,47B73F79,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama1,15,0,72125C90,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama2,18,0,B812419D,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama2,22,0,47B73F79,15338E9B
05FC0170,Hurley Kane,8,basara,3,0,rama2,25,0,72125C90,15338E9B
05FC0170,Hurley Kane,8,basara,1,1,tronco,1,0,16D4E13E,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,tronco,3,0,1CAA9DE4,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama1,8,0,B812419D,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama1,12,0,CF6EEDEE,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama1,15,0,595EEA99,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama2,18,0,B812419D,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama2,22,0,CF6EEDEE,6234BE0D
05FC0170,Hurley Kane,8,basara,1,1,rama2,25,0,595EEA99,6234BE0D
05FC0170,Hurley Kane,8,basara,4,2,tronco,1,0,16D4E13E,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,tronco,3,0,1CAA9DE4,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama1,8,0,B812419D,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama1,12,0,41436E70,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama1,15,0,32FAAE67,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama2,18,0,B812419D,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama2,22,0,41436E70,FC502BAE
05FC0170,Hurley Kane,8,basara,4,2,rama2,25,0,32FAAE67,FC502BAE
05FC0170,Hurley Kane,8,basara,2,3,tronco,1,0,16D4E13E,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,tronco,3,0,1CAA9DE4,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama1,8,0,B812419D,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama1,12,0,186FF180,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama1,15,0,C99ABCE7,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama2,18,0,B812419D,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama2,22,0,186FF180,8B571B38
05FC0170,Hurley Kane,8,basara,2,3,rama2,25,0,C99ABCE7,8B571B38
05FC0170,Hurley Kane,8,basara,0,4,tronco,1,0,16D4E13E,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,tronco,3,0,1CAA9DE4,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama1,8,0,B812419D,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama1,12,0,84E41252,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama1,15,0,B14171BB,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama2,18,0,B812419D,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama2,22,0,84E41252,125E4A82
05FC0170,Hurley Kane,8,basara,0,4,rama2,25,0,B14171BB,125E4A82
05FC0170,Hurley Kane,8,basara,5,5,tronco,1,0,90BE2221,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,tronco,3,0,13E09DFC,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama1,8,0,2097421C,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama1,12,0,9642721E,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama1,15,0,4C2BAEB7,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama2,18,0,2097421C,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama2,22,0,9642721E,E358A3C2
05FC0170,Hurley Kane,8,basara,5,5,rama2,25,0,4C2BAEB7,E358A3C2
05FC0170,Hurley Kane,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
05FC0170,Hurley Kane,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
1E186ADB,Hurley Kane,6,propio,,0,tronco,1,0,A1D62C9A,45E9CC10
1E186ADB,Hurley Kane,6,propio,,0,tronco,3,0,CC86396D,45E9CC10
1E186ADB,Hurley Kane,6,propio,,0,tronco,7,0,A1D62C9A,45E9CC10
1E186ADB,Hurley Kane,6,propio,,0,tronco,11,0,C99ABCE7,45E9CC10
1E186ADB,Hurley Kane,6,propio,,0,tronco,14,0,186FF180,45E9CC10
37D0DE29,Hurley Kane,5,propio,,0,tronco,1,0,A1D62C9A,6C2178E2
37D0DE29,Hurley Kane,5,propio,,0,tronco,3,0,CC86396D,6C2178E2
37D0DE29,Hurley Kane,5,propio,,0,tronco,7,0,A1D62C9A,6C2178E2
37D0DE29,Hurley Kane,5,propio,,0,tronco,11,0,47B73F79,6C2178E2
37D0DE29,Hurley Kane,5,propio,,0,tronco,14,0,72125C90,6C2178E2
8EF7491D,Jack Wallside,8,basara,3,0,tronco,1,0,16D4E13E,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,tronco,3,0,13E09DFC,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama1,8,0,94734F73,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama1,12,0,47B73F79,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama1,15,0,72125C90,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama2,18,0,94734F73,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama2,22,0,47B73F79,9509945B
8EF7491D,Jack Wallside,8,basara,3,0,rama2,25,0,72125C90,9509945B
8EF7491D,Jack Wallside,8,basara,1,1,tronco,1,0,16D4E13E,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,tronco,3,0,13E09DFC,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama1,8,0,94734F73,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama1,12,0,CF6EEDEE,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama1,15,0,595EEA99,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama2,18,0,94734F73,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama2,22,0,CF6EEDEE,E20EA4CD
8EF7491D,Jack Wallside,8,basara,1,1,rama2,25,0,595EEA99,E20EA4CD
8EF7491D,Jack Wallside,8,basara,4,2,tronco,1,0,16D4E13E,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,tronco,3,0,13E09DFC,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama1,8,0,94734F73,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama1,12,0,41436E70,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama1,15,0,32FAAE67,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama2,18,0,94734F73,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama2,22,0,41436E70,7C6A316E
8EF7491D,Jack Wallside,8,basara,4,2,rama2,25,0,32FAAE67,7C6A316E
8EF7491D,Jack Wallside,8,basara,2,3,tronco,1,0,16D4E13E,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,tronco,3,0,13E09DFC,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama1,8,0,94734F73,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama1,12,0,186FF180,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama1,15,0,C99ABCE7,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama2,18,0,94734F73,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama2,22,0,C99ABCE7,0B6D01F8
8EF7491D,Jack Wallside,8,basara,2,3,rama2,25,0,186FF180,0B6D01F8
8EF7491D,Jack Wallside,8,basara,0,4,tronco,1,0,16D4E13E,92645042
8EF7491D,Jack Wallside,8,basara,0,4,tronco,3,0,13E09DFC,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama1,8,0,94734F73,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama1,12,0,84E41252,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama1,15,0,B14171BB,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama2,18,0,94734F73,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama2,22,0,84E41252,92645042
8EF7491D,Jack Wallside,8,basara,0,4,rama2,25,0,B14171BB,92645042
8EF7491D,Jack Wallside,8,basara,5,5,tronco,1,0,16D4E13E,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,tronco,3,0,13E09DFC,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama1,8,0,94734F73,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama1,12,0,9642721E,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama1,15,0,4C2BAEB7,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama2,18,0,94734F73,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama2,22,0,9642721E,0C00C5E1
8EF7491D,Jack Wallside,8,basara,5,5,rama2,25,0,4C2BAEB7,0C00C5E1
8EF7491D,Jack Wallside,8,propio,,0,tronco,1,0,9321DA68,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,tronco,3,0,E0981A7F,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama1,8,0,C642F034,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama1,12,0,E5849FF5,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama1,15,0,58F82E8B,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama2,18,0,6ED45544,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama2,22,0,E5849FF5,DBEDB6B8
8EF7491D,Jack Wallside,8,propio,,0,rama2,25,0,58F82E8B,DBEDB6B8
951322B6,Jack Wallside,7,propio,,0,tronco,1,0,A1D62C9A,CEE2847D
951322B6,Jack Wallside,7,propio,,0,tronco,3,0,CC86396D,CEE2847D
951322B6,Jack Wallside,7,propio,,0,tronco,7,0,94734F73,CEE2847D
951322B6,Jack Wallside,7,propio,,0,tronco,11,0,84E41252,CEE2847D
951322B6,Jack Wallside,7,propio,,0,tronco,14,0,B14171BB,CEE2847D
BCDB9644,Jack Wallside,6,propio,,0,tronco,1,0,A1D62C9A,E72A308F
BCDB9644,Jack Wallside,6,propio,,0,tronco,3,0,CC86396D,E72A308F
BCDB9644,Jack Wallside,6,propio,,0,tronco,7,0,94734F73,E72A308F
BCDB9644,Jack Wallside,6,propio,,0,tronco,11,0,9642721E,E72A308F
BCDB9644,Jack Wallside,6,propio,,0,tronco,14,0,4C2BAEB7,E72A308F
06644770,Jade Beor,7,propio,,0,tronco,1,0,1CAA9DE4,5D95E1BB
06644770,Jade Beor,7,propio,,0,tronco,3,0,CBAB818A,5D95E1BB
06644770,Jade Beor,7,propio,,0,tronco,7,0,CBAB818A,5D95E1BB
06644770,Jade Beor,7,propio,,0,tronco,11,0,595EEA99,5D95E1BB
06644770,Jade Beor,7,propio,,0,tronco,14,0,798ECD5E,5D95E1BB
A80CD6E1,Jade Beor,6,propio,,0,tronco,1,0,1CAA9DE4,F3FD702A
A80CD6E1,Jade Beor,6,propio,,0,tronco,3,0,CBAB818A,F3FD702A
A80CD6E1,Jade Beor,6,propio,,0,tronco,7,0,CBAB818A,F3FD702A
A80CD6E1,Jade Beor,6,propio,,0,tronco,11,0,F67AA72E,F3FD702A
A80CD6E1,Jade Beor,6,propio,,0,tronco,14,0,DA1BA9C0,F3FD702A
B3E8BD4A,Jade Beor,8,basara,3,0,tronco,1,0,F5D99E99,1685045C
B3E8BD4A,Jade Beor,8,basara,3,0,tronco,3,0,1CAA9DE4,1685045C
B3E8BD4A,Jade Beor,8,basara,3,0,rama1,8,0,F9235A84,1685045C
B3E8BD4A,Jade Beor,8,basara,3,0,rama1,12,0,47B73F79,1685045C
