# Todas las supertecnicas del juego, de skill_config.
# categoria: columna 14, que separa las cuatro sin excepciones.
# subtipo: columna 9. Los nombres los aporto Aaron.
# poder (AT): columna 11. tp: columna 10. elemento: columna 12.
id,nombre,categoria,subtipo,subtipo_valor,elemento,poder,tp,nombre_interno,descripcion
E345CD3D,Tiro circense,Tiro,normal,0,Fuego,440,70,whs03260,Haz aparecer cinco balones y mándalos directos hacia el portero en una impresionante jugada.
A274D624,Último recurso,Tiro,normal,0,Fuego,640,100,whs03270,Libera un poder desconocido con un tiro que se transforma en dragón y se abalanza sobre la portería.
2D80BC54,Último recurso,Tiro,normal,0,Fuego,640,100,whs03275,Libera un poder desconocido con un tiro que se transforma en dragón y se abalanza sobre la portería.
6D684EA3,Último recurso: Sigma,Tiro,bloqueo de tiros,16,,640,100,whs03280,"Envía cuatro dragones en espiral hacia la portería, con un poder destructivo más allá de humano."
2C5955BA,Último recurso: Dragón,Tiro,bloqueo de tiros,16,,640,100,whs03290,Lanza un poderoso disparo que se transforma en un malévolo dragón y arrasa con todo a su paso.
5288556A,Polvo de réquiem,Tiro,normal,0,Montana,360,60,whs03300,"Envuelve el balón en una melodía sagrada de luz y sonido, que purifica todo a su paso con un golpe divino."
13B94E73,Chut al rojo vivo,Tiro,normal,0,Fuego,360,60,whs03310,Prende fuego a tu pie y chamusca el balón de un directo y feroz disparo hacia la portería.
D0EA6358,Chut de luna llena,Tiro,normal,0,Montana,540,85,whs03320,Imbuye el balón en poder lunar y lánzalo en forma de parábola hacia el objetivo.
91DB7841,Pingüino emperador n.º 2 + Tiburón,Tiro,normal,0,Bosque,640,100,whs03330,¡Un feroz tiburón se une al Pingüino Emperador n.º 2 en un épico disparo que combina dos fuerzas de la naturaleza!
564D390E,Águila implacable,Tiro,normal,0,Montana,440,70,whs03340,"Alza el vuelo como un ave rapaz, fija el objetivo y chuta, enviando el balón en picado, raudo y directo a la portería."
177C2217,Fisura celestial,Tiro,normal,0,Montana,540,85,whs03350,Desata un chut con una fuerza capaz de partir los cielos y rasgar la tierra.
D42F0F3C,Lanza gélida,Tiro,normal,0,Viento,540,85,whs03360,Una técnica prohibida que envuelve el tiro en una devastadora ventisca y lo remata con el poder del cazaosos.
951E1425,Auriga asolador,Tiro,normal,0,Viento,440,70,whs03370,Persigue el balón en un carro y propínale una patada con la fuerza de los caballos al galope.
5A028CA2,Ruptura relámpago CG,Tiro,normal,0,Viento,640,100,whs03380,"Aúna esfuerzo y sincronización con otros dos jugadores y golpead el balón en perfecta armonía, como un rayo."
1B3397BB,Flecha de hielo,Tiro,normal,0,Viento,360,60,whs03390,Congela el balón y lánzalo en una trayectoria parabólica para dejar a tus rivales helados.
D79E1A6F,Fuego cruzado,Tiro,normal,0,Viento,640,100,whs03400,Dos auras entrecruzadas giran en un torbellino. Un tiro combinado con un poder capaz de sacudir las estrellas.
96AF0176,Cañón de meteoritos A,Tiro,bloqueo de tiros,16,Fuego,440,70,whs03410,"Lanza el balón bien alto y machaca con una poderosa patada, trazando un afilado disparo que brilla como una estrella fugaz."
1481DD5E,Trueno de primavera,Tiro,normal,0,Viento,640,100,whs10010,Lanza un golpe doble que hace girar el balón hacia el cielo y atraviesa el polvo levantado con una lluvia feroz de rayos púrpura.
D7D2F075,Espada solar,Tiro,normal,0,Fuego,360,60,whs10020,Golpea desde arriba con una atronadora patada para enviar el balón como una espada solar que atraviesa las nubes de tormenta.
96E3EB6C,Unificar,Tiro,normal,0,Montana,300,50,whs10030,Concentra una fuerza imparable en un solo golpe para lanzar el balón con una potencia devastadora.
5175AA23,Destello de fuerza,Tiro,normal,0,Montana,360,60,whs10040,Canaliza la fuerza bruta en el balón y lánzalo hacia la portería en un fulgurante remolino de energía fucsia.
1044B13A,Tiro rotatorio,Tiro,normal,0,Viento,300,50,whs10050,"Haz girar el balón en una espiral vertiginosa que da vueltas y más vueltas, para pillar al portero desprevenido."
D3179C11,Tiro tramposo,Tiro,normal,0,Fuego,440,70,whs10060,"Manda el balón rebotando contra orbes ardientes, para luego liberar toda su energía contra la portería."
5D3A1F8F,Tiro de francotirador,Tiro,normal,0,Montana,300,50,whs10080,"Observa, apunta y lanza un tiro letal que se fija en el objetivo con una precisión infalible."
1C0B0496,Emperatriz oscura,Tiro,normal,0,Fuego,800,140,whs10090,Domina el campo con gran poderío y lanza un golpe que atraviesa directamente la red.
62DA0446,Desfile de pingüinos,Tiro,normal,0,Bosque,540,85,whs10100,Desata un desfile de pingüinos voladores para guiar la pelota con una fuerza mágica y precisa hacia la red.
23EB1F5F,Tornado de fuego meteoro,Tiro,normal,0,Fuego,540,85,whs10110,"Invoca el Tornado de fuego definitivo, un tiro meteórico que desciende desde los cielos para aplastar al portero."
E0B83274,Remate Bahamut,Tiro,normal,0,Bosque,440,70,whs10120,"Imbuye el balón con la fuerza y velocidad de Bahamut, y lánzalo hacia delante con un golpe catastrófico."
A189296D,Trueno celestial,Tiro,normal,0,Viento,360,60,whs10130,Carga el balón con la fuerza del rayo celestial y lánzalo hacia el suelo en un golpe cegador.
661F6822,Impulso de resolución,Tiro,normal (subtipo 8 sin identificar),8,Bosque,360,60,whs10140,Analiza cada movimiento del portero y golpea el balón para mandarlo en la trayectoria perfecta a la portería.
272E733B,Marlín volador,Tiro,tiro largo,4,Viento,360,60,whs10150,Vuela con la elegancia de un pez espada y lanza el balón con un golpe certero.
E47D5E10,Tornado de fuego meteoro V,Tiro,normal,0,Fuego,800,140,whs10160,Invoca el poder evolucionado de un espíritu y lanza el balón como un cometa ardiente que incendia todo a su paso.
A54C4509,Aullido de lobo argénteo,Tiro,tiro largo,4,Viento,360,60,whs10170,Aúlla como un lobo argénteo; el eco y el balón atraviesan la noche iluminada por la luna hacia la portería.
6A50DD8E,Ruptura relámpago,Tiro,normal,0,Viento,640,100,whs10180,"El balón se lanza alto, cargado con poderosos rayos, y tres jugadores ejecutan un disparo combinado que avanza como un relámpago."
2B61C697,Tormenta de fuego,Tiro,normal,0,Fuego,440,70,whs10190,La pasión arde y causa una tormenta abrasadora que quema todo lo que se encuentra a su paso.
A495ACE7,Tormenta de fuego,Tiro,normal,0,Fuego,440,70,whs10195,La pasión arde y causa una tormenta abrasadora que quema todo lo que se encuentra a su paso.
3B644244,Impacto luminoso,Tiro,normal,0,Viento,800,140,whs10200,"Imbuye el balón con las brillantes oraciones a la diosa, y convierte tu férrea determinación en un disparo de puro poder."
124336FE,Tormenta de fuego,Tiro,normal,0,Fuego,800,140,whs10190_or,La pasión arde y causa una tormenta abrasadora que quema todo lo que se encuentra a su paso.
20B3E8C9,Tormenta de fuego,Tiro,normal,0,Fuego,720,120,whs10195_or,La pasión arde y causa una tormenta abrasadora que quema todo lo que se encuentra a su paso.
C93DA08C,Ventisca triple,Tiro,normal,0,Viento,800,140,whs02950_or,Ataca con una certera y gélida patada que desata una triple ventisca sobre la portería.
78F93074,Combo cósmico,Tiro,normal,0,Bosque,880,160,whs02980_or,"Lanza la pelota cual meteorito para generar un ataque de inimaginable potencia, digno de una supernova."
A170143E,Triángulo letal triturador,Tiro,normal,0,Bosque,800,140,whs03180_or,"Lanza un tiro envuelto en hielo y remátalo en el aire, clavando en la red una colosal lanza teñida de oscuridad."
BBE00C04,Pingüino emperador n.º 2 + Tiburón,Tiro,normal,0,Bosque,880,160,whs03330_or,¡Un feroz tiburón se une al Pingüino Emperador n.º 2 en un épico disparo que combina dos fuerzas de la naturaleza!
CB6FECCC,Lanza gélida,Tiro,normal,0,Viento,880,160,whs03360_or,Una técnica prohibida que envuelve el tiro en una devastadora ventisca y lo remata con el poder del cazaosos.
860FA4BA,Tornado dragón,Tiro,normal,0,Fuego,720,120,whs00350_or,Combinación del Remate dragón y el Tornado de fuego. Un disparo especial devastador.
3473992F,Supertrampolín relámpago,Tiro,normal,0,Viento,800,140,whs00690_or,Dos jugadores saltan usando el cuerpo de un compañero como apoyo. Una técnica que combina Superrelámpago con Trampolín relámpago.
F01EF55B,Remate combinado F,Tiro,normal,0,Fuego,800,140,whs00770_or,"En combinación con el Tornado de fuego, el poder del Remate combinado aumenta aún más."
F5D603ED,Ventisca guiverno,Tiro,normal,0,Viento,720,120,whs00840_or,Una poderosa técnica resultante de la fusión entre Remate guiverno y Ventisca eterna.
2189A5D9,Tornado doble,Tiro,normal,0,Bosque,720,120,whs00780_or,Combina el Tornado inverso con el Tornado de fuego en un tiro giratorio imparable.
74C55327,Tornado de fuego DT,Tiro,normal,0,Fuego,900,180,whs02160_or,Lanza un Tornado de fuego triple con tres espirales de fuego que convergen en un tiro brutal.
97D78FD7,Remate caótico,Tiro,normal,0,Bosque,900,180,whs01250_or,Combinación del Disparo sagrado y la Ventisca de fuego. Un disparo caótico capaz de arrasarlo todo.
F43CE2C0,Tornado de fuego DD,Tiro,normal,0,Fuego,800,140,whs01760_or,Supertécnica que enlaza las llamas interiores con un efecto sinérgico de gran poder destructivo.
54C9A24F,Triple amenaza,Tiro,normal (subtipo 8 sin identificar),8,Montana,880,160,whs01700_or,Técnica de tiro evolucionada entre tres jugadores. Ejecuta un disparo triple que alcanza el máximo nivel de evolución.
8CAA6728,Tormenta del tigre,Tiro,normal,0,Fuego,800,140,whs01020_or,El poder de Tormenta de fuego y de Remate del tigre combinados en una supertécnica.
29793BE3,Huracán,Tiro,normal,0,Viento,840,150,whs01120_or,Combinación de una ventisca de hielo y viento huracanado. Disparo devastador con la fuerza de un huracán.
85B709D7,Chut de 200 toques,Tiro,normal,0,Bosque,720,120,whs00640_or,Un aluvión de 100 toques por partida doble que asolan la portería del rival en una ofensiva implacable.
76DB1A05,Trueno de primavera,Tiro,normal,0,Viento,880,160,whs10010_or,Lanza un golpe doble que hace girar el balón hacia el cielo y atraviesa el polvo levantado con una lluvia feroz de rayos púrpura.
D90F6ACC,Oso polar n.º 2,Tiro,normal,0,Montana,800,140,whs02770_or,Envuelve el balón en aire gélido y lánzalo hacia la portería con la ferocidad de un oso polar.
69C8E003,Frente frío,Tiro,normal,0,Viento,720,120,whs02930_or,Combina tu fuerza con la de un compañero para desatar un tiro con la fuerza de una ventisca brillante como la plata.
28847536,Combo cósmico,Tiro,normal,0,Bosque,880,160,whs02980_or_02,"Lanza la pelota cual meteorito para generar un ataque de inimaginable potencia, digno de una supernova."
C1CA2F5E,Triángulo letal final,Tiro,normal,0,Bosque,880,160,whs02010_or,Elévate sobre múltiples triángulos letales y lanza el balón a la Tierra con una fuerza sombría.
40A40AFD,Ruptura relámpago,Tiro,normal,0,Viento,800,140,whs00380_mm,"El balón se lanza alto, cargado con poderosos rayos, y tres jugadores ejecutan un disparo combinado que avanza como un relámpago."
327EB79D,Aullido de lobo,Tiro,tiro largo,4,Viento,640,100,whs00600_mm,Lanza un tiro preciso que resuena en el campo como el aullido de un lobo a la luz de la luna.
EB197925,Pingüino emperador n.º 3,Tiro,normal,0,Bosque,800,140,whs01050_mm,Haz sonar un silbido con los dedos que invoca a los pingüinos y estos formarán un círculo para reunir energía.
FF0EB516,Torbellino de fuego,Tiro,normal (subtipo 8 sin identificar),8,Fuego,720,120,whs01180_mm,Un disparo envuelto en llamas giratorias. Tiene el poder de abrasarlo todo en un instante.
F332D645,Chut prehistórico,Tiro,normal,0,Montana,720,120,whs01960_mm,"El balón ataca ferozmente la portería del campo contrario, como un tiranosaurio en busca de su presa."
38DB740F,Pentagrama,Tiro,normal (subtipo 8 sin identificar),8,Bosque,440,70,whs01570_mm,Tiro orquestal que se adapta a la perfección al balón y reproduce un tono precioso.
E94C248D,Aguijón letal,Tiro,normal (subtipo 8 sin identificar),8,Fuego,640,100,whs01580_mm,Infunde un aura negra al balón tras elevarlo y remata con una potente chilena.
96A9E089,Ciclón blanco,Tiro,bloqueo de tiros,16,Viento,540,85,whs01670_mm,"Una tormenta de luz cegadora recorre el campo, derribando todo a su paso hacia la portería."
F3DC3CB7,Ceniza negra,Tiro,normal,0,Bosque,640,100,whs01730_mm,Tiro oscuro con una energía destructora que infunde desesperación y desata una niebla negra que se traga el campo.
C62AF129,Impulso efímero,Tiro,normal (subtipo 8 sin identificar),8,Bosque,720,120,whs02040_mm,Persigue el balón en el aire y aceléralo con una serie de toques rápidos para el disparo.
1650516E,Cabezazo gigatón,Tiro,normal (subtipo 8 sin identificar),8,Montana,640,100,whs02070_mm,Crea una mano gigantesca con la cabeza y remata el balón con una fuerza descomunal.
BD04D9AC,Tormenta eléctrica,Tiro,normal,0,Viento,720,120,whs02210_mm,Invoca nubes de tormenta sobre todo el cielo y ejecuta un disparo eléctrico desde un remolino.
6D7E79EB,Katana crisantemo,Tiro,bloqueo de tiros,16,Fuego,720,120,whs02220_mm,Rápido disparo con los ojos cerrados y en silencio. Su potencia dispersa las flores de crisantemo.
7DA25959,Colmillo retorcido,Tiro,normal,0,Montana,720,120,whs02250_mm,Disparo mucho más potente que el Chut prehistórico. Muestra la autoridad del rey de los dinosaurios.
685865AF,Soy todopoderoso,Tiro,normal,0,Montana,720,120,whs02340_mm,Condensa la energía de un gran tifón y la canaliza en el balón junto con tu propio poder.
23A69CF0,Triple amenaza,Tiro,normal (subtipo 8 sin identificar),8,Montana,800,140,whs01700_mm,Técnica de tiro evolucionada entre tres jugadores. Ejecuta un disparo triple que alcanza el máximo nivel de evolución.
C112A44F,Tiro rotatorio,Tiro,normal,0,Viento,440,70,whs10050_mm,"Haz girar el balón en una espiral vertiginosa que da vueltas y más vueltas, para pillar al portero desprevenido."
E6CFFB5B,Llamarada atómica,Tiro,bloqueo de tiros,16,Fuego,640,100,whs00790_mm,Tiro con un balón que contiene la fuerza explosiva del sol y abrasa con sus llamas carmesíes.
62145D27,Gran explosión,Tiro,normal,0,,800,140,whs02180_mm,Fusiona auras de luz y oscuridad en un tiro de una fuerza incomparable.
A35F2D17,Tiro supermasivo,Tiro,bloqueo de tiros,16,Montana,800,140,whs02100_mm,Envuelve el balón con una energía caótica y lánzalo con la fuerza de un meteorito devastador.
446AA917,Regate múltiple,Regate,normal,0,Bosque,300,50,who00010,Usa una técnica ninja para dividirte en tres. Confunde al rival con movimientos veloces y precisos.
8739843C,Entrada huracán,Regate,normal,0,Viento,360,60,who00020,¡Domina a los rivales con una velocidad huracanada! Solo pueden usarlo los jugadores más ágiles.
C6089F25,Torbellino dragón,Regate,normal,0,Viento,300,50,who00030,Haz rotar el balón como un remolino y genera un tornado que ciega al adversario con polvo.
019EDE6A,Espejismo de balón,Regate,normal,0,Bosque,360,60,who00040,Regate tramposo que manipula la trayectoria del balón para engañar al rival.
40AFC573,Acelerón,Regate,normal,0,Montana,300,50,who00050,Atraviesa el campo a toda velocidad con un súper regate imparable.
83FCE858,Rueda infernal,Regate,normal,0,Montana,440,70,who00060,Dos jugadores forman una rueda giratoria y lanzan a sus rivales por los aires tras embestirlos.
C2CDF341,Entrada de llamas,Regate,normal,0,Fuego,360,60,who00070,Placaje en línea recta en medio de un huracán de flamas avivadas por tu espíritu de lucha.
0DD16BC6,Zigzag chispeante,Regate,normal,0,Viento,300,50,who00080,El zigzagueo del regateo genera una chispa de entusiasmo que electrocuta a los rivales cercanos.
4CE070DF,Equilibrismo,Regate,normal,0,Viento,300,50,who00090,Avanza sobre el balón a una velocidad vertiginosa y deslumbra a los defensas con tu talento acrobático.
3231700F,Maldición,Regate,normal,0,Bosque,300,50,who00100,Ralentiza a tu rival con una maldición envolvente y ábrete paso a toda velocidad.
73006B16,Superarmadillo,Regate,normal,0,Montana,300,50,who00110,Enróllate como un armadillo y avanza rodando a gran velocidad. Tumba a los rivales mientras proteges el balón con el abdomen.
B053463D,Niebla venenosa,Regate,normal,0,Viento,300,50,who00120,Libera una neblina tóxica que afecta a tus rivales para crear un hueco por el que pasar.
F1625D24,Escáner ataque,Regate,normal,0,Bosque,300,50,who00130,Analiza los movimientos del rival con la mirada y esquiva su defensa con precisión.
36F41C6B,Confusión,Regate,normal,0,Montana,300,50,who00140,"Mueve los pies con una misteriosa danza, levantando una nube de polvo que ciega al rival."
77C50772,Remate planeador,Regate,normal,0,Fuego,440,70,who00150,Utiliza la fuerza de un compañero para lanzarte a toda velocidad y volar con el poder de la amistad.
B4962A59,Imagen residual,Regate,normal,0,Bosque,360,60,who00160,Movimiento fugaz que deja imágenes residuales. Una técnica ninja para esquivar rivales.
F5A73140,Regate topo,Regate,normal,0,Montana,300,50,who00170,Empuja el balón bajo tierra y avanza como un verdadero topo.
3ABBA9C7,Remolino cortante,Regate,normal,0,Viento,360,60,who00180,Impúlsate a una velocidad demoledora utilizando la fuerza de un furioso torbellino.
7B8AB2DE,Giro de mono,Regate,normal,0,Montana,300,50,who00190,Despliega una agilidad de primate y salta alrededor del rival para abrirte paso.
6B8F360D,Hora celestial,Regate,normal,0,Viento,540,85,who00200,Ábrete paso elegantemente mientras el tiempo está parado. El talento natural es esencial para dominar esta técnica.
2ABE2D14,Coz,Regate,normal,0,Fuego,360,60,who00210,Patea el balón contra el pecho del rival para mandarlo despedido hacia atrás.
E9ED003F,Entrada tormentosa,Regate,normal,0,Viento,440,70,who00220,Causa una tormenta al avanzar con viento a favor. Los rivales que salen volando se transforman en estrellas en el cielo.
A8DC1B26,Salto lunar,Regate,normal,0,Viento,300,50,who00230,"Gira y salta cual gimnasta, pasando por encima de la cabeza del rival."
6F4A5A69,Truco de magia,Regate,normal,0,Bosque,300,50,who00240,Aparece tras el rival en un instante usando un truco mágico que desafía la razón.
2E7B4170,Regate espejismo,Regate,normal,0,Bosque,360,60,who00250,Crea un espejismo realizando movimientos hipnóticos. Confunde al rival con un regate ilusorio.
ED286C5B,Descodificación,Regate,normal,0,Montana,360,60,who00260,Manipula la visión del rival para desaparecer y pasar a su lado sin que se dé cuenta.
AC197742,Avance flamígero,Regate,normal,0,Fuego,440,70,who00270,Desata una Entrada huracán potenciada y deja atrás a los rivales con una velocidad explosiva.
6305EFC5,Carrera a 3 piernas,Regate,normal,0,Montana,360,60,who00280,Dos jugadores coordinan sus pasos llevando el balón a portería. Técnica que pone a prueba la sincronización entre los dos jugadores.
2234F4DC,Regate aurora,Regate,normal,0,Viento,440,70,who00290,Despliega un hermoso telón de aurora y usa la distracción del rival para abrirte paso.
5CE5F40C,Pared solitaria,Regate,normal,0,Fuego,360,60,who00300,Imbuye un potente retroceso al balón. Supertécnica para lograr un pase de rebote en solitario.
1DD4EF15,Tuya-mía doble,Regate,normal,0,Bosque,440,70,who00310,Intercambia pases ultrarrápidos hasta que el balón parezca multiplicarse en medio del regate.
DE87C23E,Pompa de chicle,Regate,normal,0,Fuego,300,50,who00320,Infla la pelota como una pompa de chicle gigantesca y hazla explotar para mandar volando al rival.
9FB6D927,Prima donna,Regate,normal,0,Montana,360,60,who00330,Cautiva al rival con elegantes movimientos. Supertécnica de seducción que hace bailar al rival.
58209868,Armadillo circense,Regate,normal,0,Fuego,360,60,who00340,Combina las supertécnicas Superarmadillo y Equilibrismo para arrasar con los rivales.
19118371,Coz 2,Regate,normal,0,Fuego,360,60,who00350,Atrapa el balón y lanza una lluvia de golpes brutales en un ataque total contra el rival.
DA42AE5A,Esprint triple,Regate,normal,0,Montana,440,70,who00360,Lánzate hacia delante con dos compañeros en un trío imparable que arrasa con los defensas.
9B73B543,Acelerrelámpago,Regate,normal,0,Fuego,440,70,who00370,Avanza a una velocidad vertiginosa y deja un rastro que brilla cual relámpago.
546F2DC4,Aikido,Regate,normal,0,Viento,440,70,who00380,Dos compañeros liberan juntos una onda de choque que tira al rival con una vibración desestabilizadora.
155E36DD,Sorteo de balón,Regate,normal,0,Montana,360,60,who00390,"Obliga al rival a decidir con un regate topo... ¿Atacará con la pelota enterrada, o será sólo una ilusión?"
D9F3BB09,Tornado venenoso,Regate,normal,0,Bosque,300,50,who00400,Haz girar el balón y libera una neblina tóxica que ciega a los rivales en un torbellino caótico.
98C2A010,Teleportación,Regate,normal,0,Bosque,360,60,who00410,Crea un minúsculo agujero negro y atraviesa la distorsión temporal para avanzar.
5B918D3B,Lluvia de meteoros,Regate,normal,0,Fuego,440,70,who00420,"Tras una chilena, el balón desciende sobre el campo como una lluvia de meteoritos."
1AA09622,Cruz del Sur,Regate,normal,0,Bosque,440,70,who00430,La energía del espacio y la obsesión por la victoria generan explosiones en forma de cruz que golpean al rival.
DD36D76D,Regate rítmico,Regate,normal,0,Viento,300,50,who00440,Haz girar una cinta para deslumbrar al rival y deslízate con elegancia a través de su defensa.
9C07CC74,Paipay gigante,Regate,normal,0,Viento,360,60,who00450,Genera una corriente de aire con un abanico gigante y manda volando al rival de manera festiva.
5F54E15F,Pantalla ígnea,Regate,normal,0,Fuego,300,50,who00460,Crea una barrera de fuego que emerge del suelo y bloquea los acercamientos del rival.
1E65FA46,Pantalla acuática,Regate,normal,0,Viento,360,60,who00470,Una barrera de agua emerge del suelo y bloquea los acercamientos del rival.
D17962C1,Campo de fuerza,Regate,normal,0,Bosque,540,85,who00480,"El disparo combinado de dos jugadores hace girar el balón a gran velocidad, formando un remolino violeta que derriba al rival."
904879D8,Patada canguro,Regate,normal,0,Montana,300,50,who00490,Patea el balón hacia el rival con ambos pies. Inspirada en los movimientos de un canguro.
EE997908,Tacón infernal,Regate,normal,0,Fuego,360,60,who00500,El balón golpeado con el tacón rebota y embiste al rival en este poderoso regate.
AFA86211,Ignición,Regate,normal,0,Montana,360,60,who00510,Activa una explosión a tus pies para ocultar tu presencia en una nube de humo.
6CFB4F3A,Vuelo de Ícaro,Regate,normal,0,Fuego,440,70,who00520,Las alas legendarias renacen con el sol a tu espalda. Una técnica que ciega al rival con un destello.
2DCA5423,Danza del viento,Regate,normal,0,Viento,440,70,who00530,Baile salvaje a una velocidad cegadora que atrapa al rival en el vórtice de un huracán del que no escapará.
EA5C156C,Descarte,Regate,normal,0,Viento,360,60,who00540,Estampa una carta colosal contra el suelo y lanza a los rivales por los aires.
AB6D0E75,Engaño torero,Regate,normal,0,Bosque,300,50,who00550,Provoca al rival agitando el capote y esquiva su entrada con la técnica de un auténtico torero.
683E235E,Superelástico,Regate,normal,0,Montana,360,60,who00560,"Como si tuvieras el balón pegado al pie, se mantiene en el aire mientras regatea."
290F3847,Cúpula sónica,Regate,normal,0,Bosque,360,60,who00570,Manda a los rivales a otra dimensión para desconcertarlos y robarles el balón.
E613A0C0,Amago de tiro,Regate,normal,0,Fuego,360,60,who00580,Usa una finta para engañar al rival fingiendo lanzar un golpe letal y esquivando la defensa.
A722BBD9,Patín aéreo,Regate,normal,0,Viento,440,70,who00590,El balón se transforma en una tabla de surf para pasar por encima del rival.
B7273F0A,Coz 3,Regate,normal,0,Fuego,640,100,who00600,Engaña al rival con el Espejismo de balón de un compañero y lo derriba. Una técnica al límite del reglamento.
F6162413,Balón galgo,Regate,normal,0,Fuego,300,50,who00610,Parece que el balón tiene vida propia. Regate mágico para sortear a los rivales.
35450938,Inmersión,Regate,normal,0,Montana,360,60,who00620,Sumérgete como un submarino y ábrete paso anticipándote a los movimientos del rival.
74741221,Ultraluna,Regate,normal,0,Bosque,440,70,who00630,Realiza un elegante mortal con la luna de fondo mientras controlas el balón. El genuino regate Salto lunar.
B3E2536E,Balón angelical,Regate,normal,0,Viento,440,70,who00640,Un balón con alas blancas que parece un ángel. Un disparo sagrado que desmoraliza al rival.
F2D34877,Balón diabólico,Regate,normal,0,Bosque,440,70,who00650,Un balón con alas negras que parece un diablillo. Un disparo malvado que humilla al rival.
70B17E45,Piroquinesis,Regate,normal,0,Fuego,300,50,who00670,Chuta el balón con una patada con voltereta para golpear de lleno la mandíbula del rival.
BFADE6C2,Remolino acuático,Regate,normal,0,Viento,300,50,who00680,Surfea sobre las olas usando el balón. Usa la fuerza de las olas para evadir la defensa.
FE9CFDDB,Truco balonazo,Regate,normal,0,Bosque,300,50,who00690,Un balón gigante aplasta al enemigo. Es una ilusión que intimida al rival.
804DFD0B,Rodillazos atómicos,Regate,normal,0,Fuego,300,50,who00700,Levanta al oponente con el balón y lánzalo por los aires con un loca e imparable patada giratoria.
C17CE612,Mirada al futuro,Regate,normal,0,Bosque,300,50,who00710,Escanea los movimientos del rival y calcula al instante la mejor ruta para un regate.
022FCB39,Arrancada,Regate,normal,0,Viento,360,60,who00720,Esprinta a la señal. Veloz regate que acelera al máximo en un instante.
431ED020,Visto y no visto,Regate,normal,0,Bosque,360,60,who00730,Haz fintas rápidas a izquierda y derecha para dejar desconcertado a tu rival.
8488916F,Brisa deslizante,Regate,normal,0,Viento,360,60,who00740,Una ráfaga de viento fresco recorre el campo. Esquiva al rival fácilmente con pasos ágiles.
C5B98A76,Círculo de hielo,Regate,normal,0,Viento,360,60,who00750,Chasquea los dedos para crear un círculo de hielo. El hielo ataca al rival como una cuchilla.
06EAA75D,Finta bumerán,Regate,normal,0,Montana,300,50,who00760,"Transforma el balón en un bumerán. Siempre vuelve al pie, no importa a dónde se lo patee."
47DBBC44,Remolino ígneo,Regate,normal,0,Fuego,360,60,who00770,Golpea al rival con tres potentes patadas hacia arriba en una versión más mortal de la Piroquinesis.
88C724C3,Mina terrestre,Regate,normal,0,Montana,360,60,who00780,Entierra el balón como una mina bajo tierra que estalla bajo los pies del rival. Una técnica temible.
C9F63FDA,Cruce explosivo,Regate,normal,0,Fuego,440,70,who00790,Círculo mágico volador con un poder devastador. Lanza al rival por los aires con un potente impacto.
BD0AA100,Esferas luminosas,Regate,normal,0,Fuego,440,70,who00800,El balón disparado al cielo atrae nubes de tormenta y electrocuta al rival con poderosas descargas.
FC3BBA19,Pasos aéreos,Regate,normal,0,Montana,360,60,who00810,Pasa por encimal del rival y salta con delicadeza por el aire mientras avanzas hacia delante.
3F689732,Regate supersónico,Regate,normal,0,,440,70,who00820,Acelera a través de los defensas a una velocidad destellante que ni el rival más veloz podría alcanzar.
7E598C2B,Trance melódico,Regate,normal,0,Bosque,360,60,who00830,Envuelve a tu rival en la hipnótica melodía del balón y escabúllete mientras está distraído.
B9CFCD64,Dragón ascendente,Regate,normal,0,Montana,440,70,who00840,Invoca un dragón rojo brillante desde el campo para abrirte paso a través del equipo contrario.
F8FED67D,Himno de Atenea,Regate,normal,0,Bosque,440,70,who00850,La oración por la victoria desata milagros en el campo. Esta divinidad desconcierta incluso al rival.
3BADFB56,Sello gigante,Regate,normal,0,Montana,300,50,who00860,Transforma el balón en un sello gigantesco que aplasta al rival sin miramientos.
7A9CE04F,Guardia acrobática,Regate,normal,0,Montana,360,60,who00870,"Esquiva al rival con movimientos precisos y rápidos, y avanza firmemente atravesando el campo."
B58078C8,Carga hipersónica,Regate,normal,0,Viento,800,140,who00880,Acelera a una velocidad vertiginosa que deja atrás a tus rivales tan rápido que ni pueden ver el balón.
F4B163D1,Lazos de oscuridad,Regate,normal,0,Bosque,800,140,who00890,Invoca espantosos espectros que bailan alrededor del rival y lo atrapan firmemente en una demostración de su terrorífica fuerza.u{3000}
8A606301,Zarpazo real,Regate,normal,0,Montana,800,140,who00900,Desgarra el suelo con furia monstruosa y desata una onda expansiva de energía amarilla para derribar a tus rivales.
CB517818,Puño metralleta,Regate,normal,0,Fuego,720,120,who00910,Lanza una furiosa ráfaga de golpes para destrozar la defensa del rival y llevar el balón directo a la portería.
08025533,Rayo celeste,Regate,normal,0,Viento,800,140,who00920,Golpea el balón con un golpe cargado en el aire para desatar una tormenta de rayos que atraviesa el campo.
49334E2A,Ritmo agresivo,Regate,normal,0,Fuego,440,70,who00930,Ábrete paso al ritmo de un pálpito acelerado con una velocidad que no dará al rival tiempo para reaccionar.
8EA50F65,Barrena voladora,Regate,normal,0,Viento,360,60,who00940,Impacta un balón con potente retroceso contra el rival y derríbalo con una fuerza descomunal.
CF94147C,Túnel tornado,Regate,normal,0,Viento,440,70,who00950,Genera un gran tornado y sumérgete en su interior. Atraviesa el ojo del huracán a toda velocidad y ábrete paso entre la defensa.
